window_start,window_end,n_members,subsample_fraction,dominant_iau,dominant_iau_fraction,sporadic_fraction,q_med,e_med,i_med,peri_med,node_med,vgeo_med,thr_d_sh,thr_d_d,thr_d_h
133.0,135.0,8,0.273,,0.0,1.0,0.729,0.7292,6.715,69.717,313.444,18.644,0.06857,0.04279,0.06122
133.0,135.0,9,0.273,AXC,1.0,0.0,0.8965,0.8732,103.527,221.405,134.432,54.738,0.06857,0.04279,0.06122
133.0,135.0,8,0.273,,0.0,1.0,0.9071,0.7092,9.89,221.341,134.047,14.757,0.06857,0.04279,0.06122
133.0,135.0,9,0.273,,0.0,1.0,0.8309,0.6873,1.61,235.837,133.954,15.089,0.06857,0.04279,0.06122
134.0,136.0,2275,0.3045,PER,0.87,0.13,0.9466,0.9348,112.699,149.534,134.9,58.709,0.07456,0.03693,0.07256
134.0,136.0,380,0.3045,,0.0,0.624,0.6454,0.7458,6.126,259.709,135.234,20.757,0.07456,0.03693,0.07256
134.0,136.0,15,0.3045,,0.0,1.0,0.814,0.7043,10.542,237.268,134.982,16.832,0.07456,0.03693,0.07256
134.0,136.0,25,0.3045,PAU,1.0,0.0,0.1372,0.9754,56.802,139.187,314.448,44.185,0.07456,0.03693,0.07256
134.0,136.0,122,0.3045,,0.0,0.557,0.9789,0.6694,29.888,203.56,134.724,19.986,0.07456,0.03693,0.07256
134.0,136.0,93,0.3045,NDA,0.849,0.151,0.0791,0.9653,22.708,331.501,134.926,39.597,0.07456,0.03693,0.07256
134.0,136.0,441,0.3045,AOA,0.787,0.15,0.1048,0.9544,24.812,146.76,314.641,38.699,0.07456,0.03693,0.07256
134.0,136.0,112,0.3045,ERI,0.964,0.036,0.9506,0.9552,131.732,29.154,314.697,64.319,0.07456,0.03693,0.07256
134.0,136.0,30,0.3045,AXC,1.0,0.0,0.9036,0.9232,103.751,219.356,135.086,55.413,0.07456,0.03693,0.07256
134.0,136.0,8,0.3045,SIA,0.75,0.25,0.2282,0.866,4.183,132.737,314.813,30.863,0.07456,0.03693,0.07256
134.0,136.0,22,0.3045,,0.0,1.0,0.9246,0.6704,12.956,218.951,134.839,14.465,0.07456,0.03693,0.07256
134.0,136.0,11,0.3045,,0.0,1.0,0.9486,0.6122,1.475,213.389,134.483,10.329,0.07456,0.03693,0.07256
135.0,137.0,83,0.364,NDA,0.783,0.217,0.0856,0.9603,23.277,330.373,135.802,39.236,0.07181,0.0316,0.0549
135.0,137.0,2531,0.364,PER,0.889,0.111,0.946,0.9358,112.802,149.403,135.996,58.786,0.07181,0.0316,0.0549
135.0,137.0,155,0.364,EQA,0.529,0.406,0.6658,0.7347,6.986,259.049,135.845,20.069,0.07181,0.0316,0.0549
135.0,137.0,8,0.364,,0.0,1.0,0.5834,0.7511,3.689,89.196,315.624,22.022,0.07181,0.0316,0.0549
135.0,137.0,12,0.364,,0.0,1.0,0.5418,0.788,3.977,272.615,136.328,23.754,0.07181,0.0316,0.0549
135.0,137.0,77,0.364,AUD,0.481,0.247,0.9835,0.6671,30.323,201.94,136.102,20.197,0.07181,0.0316,0.0549
135.0,137.0,17,0.364,AXC,1.0,0.0,0.9098,0.9582,104.583,217.622,135.812,56.108,0.07181,0.0316,0.0549
135.0,137.0,332,0.364,AOA,0.828,0.105,0.1077,0.9521,24.98,146.404,315.842,38.489,0.07181,0.0316,0.0549
135.0,137.0,22,0.364,,0.0,1.0,0.4392,0.8367,3.149,284.15,135.827,27.061,0.07181,0.0316,0.0549
135.0,137.0,88,0.364,ERI,1.0,0.0,0.9511,0.9464,132.08,29.027,315.905,64.173,0.07181,0.0316,0.0549
135.0,137.0,12,0.364,,0.0,1.0,0.8654,0.6258,0.85,144.505,224.847,13.244,0.07181,0.0316,0.0549
136.0,138.0,112,0.3035,AUD,0.375,0.357,0.9838,0.678,30.39,202.04,137.212,20.129,0.05968,0.02248,0.07084
136.0,138.0,2740,0.3035,PER,0.897,0.103,0.9461,0.9356,112.779,149.502,137.194,58.794,0.05968,0.02248,0.07084
136.0,138.0,13,0.3035,PER,0.923,0.077,0.9293,0.6073,111.902,141.334,137.364,55.212,0.05968,0.02248,0.07084
136.0,138.0,54,0.3035,ERI,1.0,0.0,0.9397,0.9185,131.432,32.168,317.02,63.721,0.05968,0.02248,0.07084
136.0,138.0,216,0.3035,AOA,0.884,0.037,0.1103,0.9519,24.783,145.963,316.948,38.372,0.05968,0.02248,0.07084
136.0,138.0,115,0.3035,EQA,0.565,0.435,0.6694,0.7355,7.171,258.264,137.117,20.178,0.05968,0.02248,0.07084
136.0,138.0,8,0.3035,,0.0,1.0,0.5848,0.7841,4.051,87.737,317.185,22.718,0.05968,0.02248,0.07084
136.0,138.0,19,0.3035,NDA,0.895,0.105,0.1033,0.9599,20.163,326.853,136.914,38.903,0.05968,0.02248,0.07084
136.0,138.0,36,0.3035,NDA,0.972,0.028,0.082,0.9661,21.461,330.614,137.261,39.738,0.05968,0.02248,0.07084
136.0,138.0,11,0.3035,NDA,0.909,0.091,0.0708,0.9683,23.956,333.131,137.191,40.0,0.05968,0.02248,0.07084
137.0,139.0,3086,0.2306,PER,0.929,0.071,0.9473,0.9329,112.828,149.793,138.17,58.829,0.0532,0.02173,0.05057
137.0,139.0,152,0.2306,AOA,0.855,0.02,0.1108,0.9495,24.779,145.928,318.085,38.238,0.0532,0.02173,0.05057
137.0,139.0,56,0.2306,EQA,0.696,0.304,0.6756,0.7315,7.411,258.048,137.883,19.981,0.0532,0.02173,0.05057
137.0,139.0,21,0.2306,,0.0,1.0,0.743,0.7382,4.218,247.778,138.11,18.296,0.0532,0.02173,0.05057
137.0,139.0,114,0.2306,AUD,0.421,0.281,0.9837,0.6776,31.151,201.958,137.901,20.719,0.0532,0.02173,0.05057
137.0,139.0,17,0.2306,NDA,1.0,0.0,0.0736,0.9688,22.66,332.217,138.254,40.17,0.0532,0.02173,0.05057
137.0,139.0,38,0.2306,NDA,0.974,0.026,0.0938,0.9597,20.81,328.586,138.155,38.951,0.0532,0.02173,0.05057
137.0,139.0,8,0.2306,,0.0,1.0,0.4991,0.8125,1.704,98.444,317.531,24.967,0.0532,0.02173,0.05057
137.0,139.0,36,0.2306,ERI,1.0,0.0,0.9453,0.9306,130.972,30.597,318.094,63.749,0.0532,0.02173,0.05057
138.0,140.0,3578,0.1736,PER,0.983,0.017,0.9512,0.9324,113.108,150.74,139.274,58.945,0.03504,0.01314,0.03179
138.0,140.0,14,0.1736,AUD,0.571,0.429,0.9866,0.6577,28.539,200.979,138.976,18.979,0.03504,0.01314,0.03179
139.0,141.0,3934,0.1251,PER,0.997,0.003,0.951,0.931,113.185,150.676,140.121,58.935,0.03096,0.01102,0.02769
139.0,141.0,16,0.1251,PER,1.0,0.0,0.9342,0.6958,111.185,144.156,139.943,55.843,0.03096,0.01102,0.02769
139.0,141.0,8,0.1251,PER,1.0,0.0,0.9315,0.6719,111.419,142.99,140.484,55.594,0.03096,0.01102,0.02769
139.0,141.0,10,0.1251,AUD,1.0,0.0,0.996,0.6606,32.609,196.795,140.19,20.931,0.03096,0.01102,0.02769
140.0,142.0,3881,0.1399,PER,0.995,0.005,0.9482,0.9306,113.084,150.111,140.546,58.91,0.02929,0.01331,0.03131
140.0,142.0,17,0.1399,,0.0,0.529,0.9923,0.6618,29.559,198.276,141.145,19.5,0.02929,0.01331,0.03131
140.0,142.0,13,0.1399,KCG,0.923,0.077,0.9607,0.7249,32.573,208.692,140.456,21.945,0.02929,0.01331,0.03131
140.0,142.0,8,0.1399,AUD,1.0,0.0,1.0021,0.6565,34.245,193.323,141.152,21.694,0.02929,0.01331,0.03131
141.0,143.0,3077,0.2244,PER,0.941,0.059,0.9428,0.927,113.116,148.869,141.647,58.877,0.04779,0.0242,0.0444
141.0,143.0,30,0.2244,AOA,0.533,0.033,0.1404,0.9415,22.809,140.679,322.344,37.264,0.04779,0.0242,0.0444
141.0,143.0,11,0.2244,AIC,0.909,0.091,0.0793,0.9647,21.372,151.54,322.233,39.513,0.04779,0.0242,0.0444
141.0,143.0,12,0.2244,AOA,0.833,0.167,0.1036,0.9483,26.769,147.386,321.668,38.146,0.04779,0.0242,0.0444
141.0,143.0,41,0.2244,NDA,1.0,0.0,0.0999,0.9594,20.638,327.496,142.268,38.94,0.04779,0.0242,0.0444
141.0,143.0,54,0.2244,KCG,0.87,0.13,0.9726,0.7212,34.289,205.07,142.056,22.478,0.04779,0.0242,0.0444
141.0,143.0,91,0.2244,AUD,0.516,0.484,0.9986,0.656,31.771,195.317,142.197,20.481,0.04779,0.0242,0.0444
141.0,143.0,38,0.2244,,0.0,0.632,0.685,0.725,6.991,255.683,142.249,19.373,0.04779,0.0242,0.0444
141.0,143.0,18,0.2244,ERI,1.0,0.0,0.9468,0.9398,132.394,30.171,321.838,64.234,0.04779,0.0242,0.0444
142.0,144.0,2377,0.2965,PER,0.875,0.125,0.9401,0.9167,113.154,148.199,142.67,58.739,0.08462,0.03102,0.05567
142.0,144.0,247,0.2965,,0.0,0.551,0.9967,0.6595,33.342,196.174,142.945,21.446,0.08462,0.03102,0.05567
142.0,144.0,12,0.2965,,0.0,1.0,1.0109,0.64,22.764,185.678,143.161,15.588,0.08462,0.03102,0.05567
142.0,144.0,99,0.2965,NDA,0.828,0.172,0.1015,0.9522,21.017,327.52,142.793,38.268,0.08462,0.03102,0.05567
142.0,144.0,17,0.2965,NDA,0.647,0.353,0.0755,0.9639,25.099,333.1,143.156,39.542,0.08462,0.03102,0.05567
142.0,144.0,74,0.2965,,0.0,0.649,0.5523,0.7982,1.966,270.412,143.739,23.729,0.08462,0.03102,0.05567
142.0,144.0,22,0.2965,,0.0,1.0,0.6881,0.7437,1.964,165.696,233.85,19.62,0.08462,0.03102,0.05567
142.0,144.0,46,0.2965,,0.0,0.848,0.735,0.7118,7.69,250.614,142.843,18.166,0.08462,0.03102,0.05567
142.0,144.0,20,0.2965,,0.0,1.0,0.7938,0.7208,2.3,63.222,322.429,16.695,0.08462,0.03102,0.05567
142.0,144.0,9,0.2965,,0.0,1.0,0.4188,0.8493,3.86,285.873,143.465,27.712,0.08462,0.03102,0.05567
142.0,144.0,11,0.2965,,0.0,1.0,0.8514,0.654,4.024,233.336,142.362,14.095,0.08462,0.03102,0.05567
142.0,144.0,14,0.2965,LAQ,0.857,0.143,0.2248,0.8771,5.137,312.218,142.721,31.581,0.08462,0.03102,0.05567
142.0,144.0,15,0.2965,,0.0,0.533,0.0969,0.9443,27.296,149.503,323.046,37.804,0.08462,0.03102,0.05567
142.0,144.0,87,0.2965,AOA,0.793,0.057,0.1279,0.9419,22.338,143.815,322.806,37.244,0.08462,0.03102,0.05567
142.0,144.0,23,0.2965,AIC,0.87,0.087,0.0777,0.9654,22.023,151.672,322.863,39.623,0.08462,0.03102,0.05567
142.0,144.0,30,0.2965,ERI,0.933,0.067,0.9473,0.9502,131.794,29.847,322.685,64.228,0.08462,0.03102,0.05567
142.0,144.0,9,0.2965,,0.0,0.889,0.9265,0.8692,134.446,35.389,322.64,63.659,0.08462,0.03102,0.05567
142.0,144.0,8,0.2965,,0.0,1.0,0.6454,0.969,149.83,105.395,142.858,65.457,0.08462,0.03102,0.05567
143.0,145.0,239,0.3896,NDA,0.582,0.364,0.1025,0.9529,21.128,328.29,143.906,38.218,0.10192,0.0556,0.11991
143.0,145.0,1151,0.3896,,0.0,0.827,0.8476,0.7163,9.43,204.816,144.113,20.88,0.10192,0.0556,0.11991
143.0,145.0,228,0.3896,,0.0,0.377,0.1159,0.9458,22.657,145.688,323.89,37.627,0.10192,0.0556,0.11991
143.0,145.0,8,0.3896,,0.0,1.0,0.1896,0.9216,7.763,133.544,323.619,34.555,0.10192,0.0556,0.11991
143.0,145.0,1932,0.3896,PER,0.766,0.234,0.9397,0.9144,113.186,148.038,143.695,58.721,0.10192,0.0556,0.11991
143.0,145.0,98,0.3896,,0.0,0.531,0.9446,0.9193,132.811,30.575,323.862,64.12,0.10192,0.0556,0.11991
143.0,145.0,30,0.3896,FTC,0.767,0.2,1.0096,0.9346,93.938,173.629,143.854,52.287,0.10192,0.0556,0.11991
143.0,145.0,27,0.3896,KAP,0.63,0.37,0.9262,0.8045,139.497,143.741,144.049,64.656,0.10192,0.0556,0.11991
143.0,145.0,16,0.3896,,0.0,1.0,0.9373,0.8405,130.147,213.4,143.995,62.717,0.10192,0.0556,0.11991
143.0,145.0,40,0.3896,KAP,0.775,0.225,0.9833,0.8658,142.212,159.756,143.907,66.18,0.10192,0.0556,0.11991
143.0,145.0,14,0.3896,,0.0,1.0,0.9185,0.8822,113.206,216.262,144.07,58.438,0.10192,0.0556,0.11991
143.0,145.0,24,0.3896,,0.0,1.0,0.6398,0.9622,148.768,105.173,143.949,65.261,0.10192,0.0556,0.11991
143.0,145.0,24,0.3896,ANP,0.625,0.0,1.004,0.8502,143.836,168.961,143.962,66.168,0.10192,0.0556,0.11991
143.0,145.0,8,0.3896,,0.0,0.875,0.4093,0.9491,57.182,283.025,144.326,40.776,0.10192,0.0556,0.11991
143.0,145.0,10,0.3896,,0.0,0.6,0.4333,0.9421,149.226,280.34,144.036,62.066,0.10192,0.0556,0.11991
143.0,145.0,13,0.3896,,0.0,1.0,1.0103,0.8862,127.668,185.427,144.123,63.038,0.10192,0.0556,0.11991
143.0,145.0,9,0.3896,,0.0,1.0,0.6616,0.934,160.495,253.773,144.039,65.952,0.10192,0.0556,0.11991
143.0,145.0,9,0.3896,,0.0,1.0,0.9588,0.911,145.434,27.203,324.039,66.611,0.10192,0.0556,0.11991
143.0,145.0,8,0.3896,,0.0,1.0,0.9721,0.8113,65.899,204.043,143.781,38.485,0.10192,0.0556,0.11991
144.0,146.0,1674,0.4797,,0.0,0.805,0.765,0.7482,14.76,194.778,145.579,22.885,0.16449,0.05839,0.1409
144.0,146.0,2094,0.4797,PER,0.469,0.457,0.9439,0.9037,113.96,150.167,144.89,59.054,0.16449,0.05839,0.1409
144.0,146.0,268,0.4797,,0.0,0.795,0.9455,0.9028,134.388,31.919,324.942,64.41,0.16449,0.05839,0.1409
144.0,146.0,246,0.4797,NDA,0.663,0.285,0.1049,0.949,21.611,327.667,144.997,37.768,0.16449,0.05839,0.1409
144.0,146.0,47,0.4797,,0.0,1.0,0.521,0.9625,144.246,270.26,145.087,62.633,0.16449,0.05839,0.1409
144.0,146.0,8,0.4797,,0.0,1.0,0.6601,0.9665,18.178,73.639,325.122,25.902,0.16449,0.05839,0.1409
144.0,146.0,13,0.4797,,0.0,1.0,0.9213,0.9237,90.598,215.177,145.192,50.847,0.16449,0.05839,0.1409
144.0,146.0,38,0.4797,,0.0,1.0,0.7894,0.9174,66.373,237.584,144.845,41.015,0.16449,0.05839,0.1409
144.0,146.0,15,0.4797,,0.0,1.0,0.8711,0.8584,175.055,222.618,145.562,67.946,0.16449,0.05839,0.1409
144.0,146.0,8,0.4797,AOC,0.625,0.375,0.72,0.9868,158.809,65.487,324.911,67.33,0.16449,0.05839,0.1409
144.0,146.0,29,0.4797,,0.0,1.0,0.6367,0.9788,150.667,104.341,145.05,65.351,0.16449,0.05839,0.1409
144.0,146.0,14,0.4797,PHE,0.929,0.071,0.9847,0.9158,89.706,340.343,325.04,50.179,0.16449,0.05839,0.1409
144.0,146.0,39,0.4797,,0.0,1.0,0.9741,0.9208,165.976,337.388,325.058,69.745,0.16449,0.05839,0.1409
145.0,147.0,222,0.5068,,0.0,0.838,0.9485,0.9002,136.571,30.03,326.049,64.598,0.20392,0.06097,0.11567
145.0,147.0,12,0.5068,,0.0,1.0,1.0101,0.9303,133.102,354.741,326.329,64.808,0.20392,0.06097,0.11567
145.0,147.0,1971,0.5068,,0.0,0.737,0.6841,0.7631,16.755,205.982,146.396,23.636,0.20392,0.06097,0.11567
145.0,147.0,1385,0.5068,PER,0.522,0.401,0.9414,0.9026,113.649,148.482,145.957,58.871,0.20392,0.06097,0.11567
145.0,147.0,81,0.5068,,0.0,1.0,0.8389,0.9214,141.978,230.257,146.071,65.07,0.20392,0.06097,0.11567
145.0,147.0,107,0.5068,,0.0,1.0,0.9801,0.876,113.881,201.853,146.09,58.25,0.20392,0.06097,0.11567
145.0,147.0,23,0.5068,,0.0,1.0,0.9949,0.8125,144.316,195.812,146.084,65.823,0.20392,0.06097,0.11567
145.0,147.0,9,0.5068,,0.0,1.0,0.591,0.9453,140.646,262.241,145.946,62.864,0.20392,0.06097,0.11567
145.0,147.0,24,0.5068,,0.0,1.0,0.67,0.961,148.73,106.842,145.953,65.359,0.20392,0.06097,0.11567
145.0,147.0,11,0.5068,,0.0,1.0,0.8844,0.81,109.949,224.807,145.839,56.238,0.20392,0.06097,0.11567
145.0,147.0,35,0.5068,FTC,0.629,0.343,1.0062,0.9342,95.092,171.238,146.015,52.958,0.20392,0.06097,0.11567
145.0,147.0,36,0.5068,,0.0,1.0,0.9633,0.8426,68.13,206.152,146.046,40.032,0.20392,0.06097,0.11567
145.0,147.0,10,0.5068,,0.0,1.0,0.8101,0.9691,154.709,126.319,146.235,67.543,0.20392,0.06097,0.11567
145.0,147.0,32,0.5068,,0.0,1.0,0.9691,0.9444,168.545,335.01,326.059,69.745,0.20392,0.06097,0.11567
145.0,147.0,8,0.5068,,0.0,1.0,1.0049,0.9192,179.122,346.963,325.895,70.428,0.20392,0.06097,0.11567
145.0,147.0,8,0.5068,,0.0,1.0,0.9899,0.9405,157.076,197.191,146.331,69.123,0.20392,0.06097,0.11567
145.0,147.0,8,0.5068,,0.0,1.0,0.9151,0.9444,165.002,217.217,146.651,68.963,0.20392,0.06097,0.11567
145.0,147.0,10,0.5068,,0.0,1.0,1.0115,0.8,73.658,183.34,146.137,42.218,0.20392,0.06097,0.11567
145.0,147.0,10,0.5068,,0.0,1.0,0.6764,0.9491,155.27,250.513,146.445,66.199,0.20392,0.06097,0.11567
145.0,147.0,8,0.5068,,0.0,1.0,1.0075,0.9499,131.144,187.659,146.597,64.828,0.20392,0.06097,0.11567
145.0,147.0,8,0.5068,,0.0,0.875,0.8455,0.9348,116.491,229.229,145.957,59.274,0.20392,0.06097,0.11567
145.0,147.0,11,0.5068,,0.0,1.0,0.5941,0.9286,169.327,82.883,326.028,65.685,0.20392,0.06097,0.11567
145.0,147.0,9,0.5068,,0.0,0.778,0.6936,0.9743,158.514,68.103,325.587,66.814,0.20392,0.06097,0.11567
145.0,147.0,13,0.5068,,0.0,1.0,0.7375,0.933,60.327,244.08,146.139,38.591,0.20392,0.06097,0.11567
145.0,147.0,11,0.5068,,0.0,1.0,0.5718,0.9386,139.911,83.767,326.456,62.673,0.20392,0.06097,0.11567
145.0,147.0,9,0.5068,,0.0,1.0,0.66,0.9623,17.483,72.905,325.635,25.941,0.20392,0.06097,0.11567
145.0,147.0,10,0.5068,,0.0,1.0,0.7179,0.9402,120.341,67.527,326.167,59.187,0.20392,0.06097,0.11567
145.0,147.0,8,0.5068,,0.0,1.0,0.1587,0.9814,47.706,134.889,326.229,42.515,0.20392,0.06097,0.11567
145.0,147.0,10,0.5068,PHE,0.9,0.1,0.9813,0.9102,91.08,339.534,326.305,50.379,0.20392,0.06097,0.11567
145.0,147.0,8,0.5068,,0.0,1.0,0.4231,0.955,151.059,281.65,145.407,62.12,0.20392,0.06097,0.11567
146.0,148.0,4968,0.5182,,0.0,0.729,0.8999,0.8563,69.934,175.259,147.327,42.246,0.22618,0.07753,0.16093
146.0,148.0,18,0.5182,,0.0,1.0,0.9935,0.8611,144.237,343.897,327.499,66.871,0.22618,0.07753,0.16093
146.0,148.0,24,0.5182,,0.0,1.0,1.007,0.6482,31.942,185.337,327.274,20.261,0.22618,0.07753,0.16093
146.0,148.0,15,0.5182,,0.0,1.0,0.1618,0.9737,48.476,136.303,327.098,42.33,0.22618,0.07753,0.16093
146.0,148.0,12,0.5182,PHE,0.583,0.417,0.9614,0.9117,87.797,334.25,327.593,49.795,0.22618,0.07753,0.16093
146.0,148.0,8,0.5182,,0.0,1.0,1.0108,0.8139,119.403,351.875,326.89,60.11,0.22618,0.07753,0.16093
146.0,148.0,12,0.5182,,0.0,1.0,0.9441,0.9387,142.376,328.934,326.63,66.875,0.22618,0.07753,0.16093
146.0,148.0,39,0.5182,,0.0,1.0,0.6206,0.9292,150.599,101.256,146.953,64.884,0.22618,0.07753,0.16093
146.0,148.0,8,0.5182,,0.0,1.0,0.5484,0.9333,39.714,266.825,146.64,33.43,0.22618,0.07753,0.16093
146.0,148.0,9,0.5182,,0.0,1.0,0.2533,0.9667,58.837,302.1,146.508,43.189,0.22618,0.07753,0.16093
146.0,148.0,12,0.5182,,0.0,0.917,0.506,0.9178,72.186,94.092,327.293,43.863,0.22618,0.07753,0.16093
146.0,148.0,8,0.5182,,0.0,1.0,0.908,0.9124,64.513,38.516,327.459,39.111,0.22618,0.07753,0.16093
147.0,149.0,5252,0.5313,,0.0,0.753,0.8887,0.8516,66.281,178.258,148.38,41.433,0.23881,0.09125,0.17683
147.0,149.0,29,0.5313,,0.0,0.759,0.9654,0.9232,80.979,334.8,328.246,46.177,0.23881,0.09125,0.17683
147.0,149.0,23,0.5313,,0.0,1.0,0.1888,0.9707,50.807,130.022,327.803,42.345,0.23881,0.09125,0.17683
147.0,149.0,22,0.5313,,0.0,1.0,0.9091,0.8739,68.506,38.462,328.131,40.696,0.23881,0.09125,0.17683
147.0,149.0,14,0.5313,,0.0,1.0,0.8063,0.7885,166.6,302.216,328.087,66.45,0.23881,0.09125,0.17683
147.0,149.0,11,0.5313,,0.0,1.0,0.1733,0.9624,57.489,312.377,147.996,43.048,0.23881,0.09125,0.17683
147.0,149.0,15,0.5313,,0.0,1.0,0.6416,0.9385,147.013,284.907,328.481,64.337,0.23881,0.09125,0.17683
147.0,149.0,11,0.5313,,0.0,0.455,0.3681,0.8616,119.872,67.891,148.331,54.148,0.23881,0.09125,0.17683
147.0,149.0,28,0.5313,,0.0,0.893,0.5316,0.9446,72.753,91.164,328.416,44.541,0.23881,0.09125,0.17683
148.0,150.0,4892,0.5361,,0.0,0.753,0.8902,0.8582,48.005,183.133,149.392,39.5,0.2047,0.0675,0.20176
148.0,150.0,18,0.5361,,0.0,1.0,0.7414,0.8211,169.918,112.409,148.882,66.039,0.2047,0.0675,0.20176
148.0,150.0,35,0.5361,,0.0,1.0,0.4614,0.9523,155.144,96.661,328.667,62.918,0.2047,0.0675,0.20176
148.0,150.0,16,0.5361,FCE,0.562,0.438,0.4237,0.9488,72.685,101.02,329.112,44.67,0.2047,0.0675,0.20176
148.0,150.0,19,0.5361,,0.0,1.0,0.5515,0.9769,138.877,86.77,329.386,62.633,0.2047,0.0675,0.20176
148.0,150.0,11,0.5361,,0.0,1.0,0.5518,0.9424,74.619,86.259,328.952,45.051,0.2047,0.0675,0.20176
148.0,150.0,15,0.5361,APA,0.6,0.133,0.2984,0.8729,120.55,60.81,148.917,54.148,0.2047,0.0675,0.20176
148.0,150.0,8,0.5361,,0.0,1.0,0.5327,0.9104,127.273,268.301,149.184,59.405,0.2047,0.0675,0.20176
148.0,150.0,17,0.5361,,0.0,0.941,0.5249,0.9314,129.535,90.322,148.707,59.869,0.2047,0.0675,0.20176
148.0,150.0,12,0.5361,,0.0,1.0,0.6538,0.9444,127.271,74.741,328.919,60.419,0.2047,0.0675,0.20176
148.0,150.0,8,0.5361,,0.0,1.0,0.8807,0.7299,28.095,133.891,149.559,21.536,0.2047,0.0675,0.20176
148.0,150.0,8,0.5361,,0.0,1.0,0.2238,0.9578,49.368,307.268,149.231,40.491,0.2047,0.0675,0.20176
148.0,150.0,8,0.5361,,0.0,1.0,0.6122,0.9371,143.706,280.263,328.973,63.738,0.2047,0.0675,0.20176
148.0,150.0,18,0.5361,,0.0,1.0,0.9267,0.9097,60.708,35.208,328.654,37.533,0.2047,0.0675,0.20176
149.0,151.0,5552,0.5564,,0.0,0.791,0.8561,0.8658,69.945,181.522,150.575,43.345,0.21138,0.09791,0.21605
149.0,151.0,22,0.5564,OMG,0.591,0.182,0.2935,0.9642,125.952,63.009,149.979,56.929,0.21138,0.09791,0.21605
149.0,151.0,56,0.5564,,0.0,0.839,0.5621,0.9447,68.456,85.955,329.683,42.239,0.21138,0.09791,0.21605
149.0,151.0,35,0.5564,,0.0,0.8,0.7447,0.9353,63.638,118.24,149.686,39.76,0.21138,0.09791,0.21605
149.0,151.0,15,0.5564,,0.0,0.6,0.4281,0.9733,66.964,80.229,149.816,44.793,0.21138,0.09791,0.21605
150.0,152.0,5331,0.5269,,0.0,0.811,0.8607,0.8528,52.179,185.507,151.547,39.691,0.17678,0.11741,0.18088
150.0,152.0,55,0.5269,,0.0,0.964,0.9854,0.9123,88.792,340.733,331.255,49.942,0.17678,0.11741,0.18088
150.0,152.0,11,0.5269,,0.0,1.0,0.7673,0.9022,46.252,119.378,151.574,31.837,0.17678,0.11741,0.18088
150.0,152.0,12,0.5269,,0.0,1.0,0.4974,0.9446,165.648,87.824,150.845,64.794,0.17678,0.11741,0.18088
150.0,152.0,12,0.5269,,0.0,1.0,0.8577,0.8643,65.823,131.605,150.841,39.888,0.17678,0.11741,0.18088
150.0,152.0,30,0.5269,,0.0,0.467,0.2621,0.9699,127.749,58.767,151.24,57.05,0.17678,0.11741,0.18088
150.0,152.0,24,0.5269,,0.0,0.833,0.5085,0.9373,69.417,92.065,330.766,42.92,0.17678,0.11741,0.18088
150.0,152.0,22,0.5269,,0.0,0.591,0.3403,0.9865,69.424,69.867,151.281,45.256,0.17678,0.11741,0.18088
150.0,152.0,9,0.5269,,0.0,1.0,0.9674,0.9351,96.131,24.057,330.688,53.36,0.17678,0.11741,0.18088
150.0,152.0,11,0.5269,,0.0,1.0,0.9212,0.9585,74.059,34.97,330.496,43.715,0.17678,0.11741,0.18088
151.0,153.0,5331,0.4766,,0.0,0.827,0.871,0.8563,59.812,188.646,152.488,40.371,0.17666,0.09522,0.21695
151.0,153.0,30,0.4766,ALN,0.533,0.467,0.3462,0.9846,66.16,70.799,152.021,44.875,0.17666,0.09522,0.21695
151.0,153.0,19,0.4766,,0.0,0.579,0.4371,0.9509,67.202,101.207,332.251,43.139,0.17666,0.09522,0.21695
151.0,153.0,46,0.4766,OMG,0.413,0.37,0.2657,0.9528,129.967,58.459,151.845,57.646,0.17666,0.09522,0.21695
151.0,153.0,10,0.4766,,0.0,1.0,1.007,0.7317,57.182,350.494,332.001,33.625,0.17666,0.09522,0.21695
151.0,153.0,10,0.4766,,0.0,1.0,0.7118,0.9785,100.761,66.584,332.375,54.101,0.17666,0.09522,0.21695
151.0,153.0,12,0.4766,,0.0,1.0,0.2915,0.9729,59.464,117.118,331.671,42.937,0.17666,0.09522,0.21695
151.0,153.0,12,0.4766,,0.0,0.583,0.6228,0.9194,65.783,102.731,152.528,42.042,0.17666,0.09522,0.21695
151.0,153.0,9,0.4766,,0.0,1.0,0.3344,0.951,170.489,112.544,332.223,61.866,0.17666,0.09522,0.21695
151.0,153.0,9,0.4766,,0.0,1.0,0.6428,0.9355,76.289,79.464,332.432,45.924,0.17666,0.09522,0.21695
152.0,154.0,5379,0.4723,,0.0,0.819,0.8513,0.8537,63.033,188.027,153.443,40.761,0.17814,0.10715,0.18304
152.0,154.0,8,0.4723,,0.0,1.0,0.0974,0.9755,47.988,145.534,333.164,43.249,0.17814,0.10715,0.18304
152.0,154.0,23,0.4723,ALN,0.696,0.304,0.373,0.9813,65.784,74.452,152.78,44.85,0.17814,0.10715,0.18304
152.0,154.0,38,0.4723,OMG,0.447,0.263,0.276,0.9332,124.063,58.648,153.325,56.204,0.17814,0.10715,0.18304
152.0,154.0,9,0.4723,,0.0,1.0,0.7032,0.9745,101.504,66.896,332.934,54.791,0.17814,0.10715,0.18304
152.0,154.0,11,0.4723,UMS,1.0,0.0,0.6335,0.9635,66.494,103.479,153.074,42.534,0.17814,0.10715,0.18304
